PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
P4HA1	ProteinReference	P4HA1_HUMAN	uniprot knowledgebase:P13674	hgnc symbol:P4HA1
CHEBI:5557	SmallMoleculeReference	Guanethidine	drugbank:DB01170	
CHEBI:32087	SmallMoleculeReference	Ramatroban	chebi:CHEBI:32087	
P4HA2	ProteinReference	P4HA2_HUMAN	uniprot knowledgebase:O15460	hgnc symbol:P4HA2
CHEBI:6888	SmallMoleculeReference	6alpha-methylprednisolone	chebi:CHEBI:6888	
CHEBI:5558	SmallMoleculeReference	Guanfacine	chebi:CHEBI:5558	
CHEBI:48416	SmallMoleculeReference	olmesartan	chebi:CHEBI:48416	
RSL24D1	ProteinReference	RLP24_HUMAN	uniprot knowledgebase:Q9UHA3	hgnc symbol:RSL24D1
RAB5A	ProteinReference	RAB5A_HUMAN	uniprot knowledgebase:P20339	hgnc symbol:RAB5A
CHEBI:28821	SmallMoleculeReference	piperine	chebi:CHEBI:28821	
AMD1	ProteinReference	DCAM_HUMAN	uniprot knowledgebase:P17707	hgnc symbol:AMD1
CHEBI:80566	SmallMoleculeReference	Isophosphamide mustard	chebi:CHEBI:80566	
CHEBI:34665	SmallMoleculeReference	Debrisoquine	drugbank:DB04840	
CHEBI:16836	SmallMoleculeReference	4-nitrophenol	chebi:CHEBI:16836	
FTCD	ProteinReference	FTCD_HUMAN	uniprot knowledgebase:O95954	hgnc symbol:FTCD
CHEBI:8654	SmallMoleculeReference	pyrantel	chebi:CHEBI:8654	
CHEBI:34671	SmallMoleculeReference	Deoxycorticosterone acetate	chebi:CHEBI:34671	
IDH3B	ProteinReference	IDH3B_HUMAN	uniprot knowledgebase:O43837	hgnc symbol:IDH3B
CHEBI:28812	SmallMoleculeReference	(aminomethyl)phosphonic acid	chebi:CHEBI:28812	
CHEBI:28814	SmallMoleculeReference	piceatannol	chebi:CHEBI:28814	
IDH3A	ProteinReference	IDH3A_HUMAN	uniprot knowledgebase:P50213	hgnc symbol:IDH3A
SLC13A1	ProteinReference	S13A1_HUMAN	uniprot knowledgebase:Q9BZW2	hgnc symbol:SLC13A1
SLC13A2	ProteinReference	S13A2_HUMAN	uniprot knowledgebase:Q13183	hgnc symbol:SLC13A2
SLC13A3	ProteinReference	S13A3_HUMAN	uniprot knowledgebase:Q8WWT9	hgnc symbol:SLC13A3
CHEBI:16827	SmallMoleculeReference	corticosterone	chebi:CHEBI:16827	
RPL13A	ProteinReference	RL13A_HUMAN	uniprot knowledgebase:P40429	hgnc symbol:RPL13A
CHEBI:32015	SmallMoleculeReference	Piretanide	chebi:CHEBI:32015	
CHEBI:16828	SmallMoleculeReference	L-tryptophan	chebi:CHEBI:16828	
CHEBI:32016	SmallMoleculeReference	pirfenidone	chebi:CHEBI:32016	
PKM	ProteinReference	KPYM_HUMAN	uniprot knowledgebase:P14618	hgnc symbol:PKM
CHEBI:16831	SmallMoleculeReference	3-hydroxy-3-methylglutaric acid	chebi:CHEBI:16831	
CHEBI:32020	SmallMoleculeReference	Pitavastatin	drugbank:DB08860	
CHEBI:46659	SmallMoleculeReference	Ipratropium	drugbank:DB00332	
CHEBI:724125	SmallMoleculeReference	methyl 5-aminolevulinate	chebi:CHEBI:724125	
CHEBI:28803	SmallMoleculeReference	pyridoxine 5'-phosphate	chebi:CHEBI:28803	
CHEBI:32024	SmallMoleculeReference	Polaprezinc	chebi:CHEBI:32024	
PLG	ProteinReference	PLMN_HUMAN	uniprot knowledgebase:P00747	hgnc symbol:PLG
CYP3A4	ProteinReference	CP3A4_HUMAN	uniprot knowledgebase:P08684	hgnc symbol:CYP3A4
BPHL	ProteinReference	BPHL_HUMAN	uniprot knowledgebase:Q86WA6	hgnc symbol:BPHL
CHEBI:32029	SmallMoleculeReference	potassium acetate	chebi:CHEBI:32029	
CYP3A5	ProteinReference	CP3A5_HUMAN	uniprot knowledgebase:P20815	hgnc symbol:CYP3A5
CYP3A7	ProteinReference	CP3A7_HUMAN	uniprot knowledgebase:P24462	hgnc symbol:CYP3A7
CHEBI:34690	SmallMoleculeReference	dichlorvos	chebi:CHEBI:34690	
CHEBI:93856	SmallMoleculeReference	2-(tert-butylamino)-1-(2-chlorophenyl)ethanol	chebi:CHEBI:93856	
P2RY2	ProteinReference	P2RY2_HUMAN	uniprot knowledgebase:P41231	hgnc symbol:P2RY2
UGT1A9	ProteinReference	UD19_HUMAN	uniprot knowledgebase:O60656	hgnc symbol:UGT1A9
ADSS	ProteinReference	PURA2_HUMAN	uniprot knowledgebase:P30520	hgnc symbol:ADSS
RNGTT	ProteinReference	MCE1_HUMAN	uniprot knowledgebase:O60942	hgnc symbol:RNGTT
TRPA1	ProteinReference	TRPA1_HUMAN	uniprot knowledgebase:O75762	hgnc symbol:TRPA1
IDH3G	ProteinReference	IDH3G_HUMAN	uniprot knowledgebase:P51553	hgnc symbol:IDH3G
CYP51A1	ProteinReference	CP51A_HUMAN	uniprot knowledgebase:Q16850	hgnc symbol:CYP51A1
CHEBI:32036	SmallMoleculeReference	potassium sulfate	chebi:CHEBI:32036	
CHEBI:45353	SmallMoleculeReference	phosphoramidon	chebi:CHEBI:45353	
GFER	ProteinReference	ALR_HUMAN	uniprot knowledgebase:P55789	hgnc symbol:GFER
PML	ProteinReference	PML_HUMAN	uniprot knowledgebase:P29590	hgnc symbol:PML
P2RX4	ProteinReference	P2RX4_HUMAN	uniprot knowledgebase:Q99571	hgnc symbol:P2RX4
PSAT1	ProteinReference	SERC_HUMAN	uniprot knowledgebase:Q9Y617	hgnc symbol:PSAT1
CHEBI:164200	SmallMoleculeReference	triclosan	chebi:CHEBI:164200	
CHEBI:49703	SmallMoleculeReference	latrunculin B	chebi:CHEBI:49703	
CHEBI:503442	SmallMoleculeReference	gallamine	chebi:CHEBI:503442	
CHEBI:50670	SmallMoleculeReference	N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine	chebi:CHEBI:50670	
VARS	ProteinReference	SYVC_HUMAN	uniprot knowledgebase:P26640	hgnc symbol:VARS
CHEBI:50673	SmallMoleculeReference	methimazole	chebi:CHEBI:50673	
CHEBI:15428	SmallMoleculeReference	glycine	chebi:CHEBI:15428	
CHEBI:6950	SmallMoleculeReference	mirtazapine	chebi:CHEBI:6950	
PNP	ProteinReference	PNPH_HUMAN	uniprot knowledgebase:P00491	hgnc symbol:PNP
CHEBI:41710	SmallMoleculeReference	S-hydroxy-L-cysteine	chebi:CHEBI:41710	
CHEBI:36373	SmallMoleculeReference	vindesine	chebi:CHEBI:36373	
KAT5	ProteinReference	KAT5_HUMAN	uniprot knowledgebase:Q92993	hgnc symbol:KAT5
CHEBI:6954	SmallMoleculeReference	Mitotane	chebi:CHEBI:6954	
FTH1	ProteinReference	FRIH_HUMAN	uniprot knowledgebase:P02794	hgnc symbol:FTH1
CHEBI:15430	SmallMoleculeReference	protoporphyrin	chebi:CHEBI:15430	
CHEBI:6958	SmallMoleculeReference	Mivacurium	chebi:CHEBI:6958	
CHEBI:27404	SmallMoleculeReference	5,6-dihydroxyindole	chebi:CHEBI:27404	
CHEBI:47032	SmallMoleculeReference	1,4-dioxane	chebi:CHEBI:47032	
KRT2	ProteinReference	K22E_HUMAN	uniprot knowledgebase:P35908	hgnc symbol:KRT2
CHEBI:75984	SmallMoleculeReference	Flecainide	drugbank:DB01195	
CHEBI:50663	SmallMoleculeReference	zanamivir	chebi:CHEBI:50663	
CHEBI:50662	SmallMoleculeReference	marimastat	chebi:CHEBI:50662	
KRT1	ProteinReference	K2C1_HUMAN	uniprot knowledgebase:P04264	hgnc symbol:KRT1
CHEBI:39408	SmallMoleculeReference	2-(N-morpholiniumyl)ethanesulfonate	chebi:CHEBI:39408	
KRT8	ProteinReference	K2C8_HUMAN	uniprot knowledgebase:P05787	hgnc symbol:KRT8
KRT7	ProteinReference	K2C7_HUMAN	uniprot knowledgebase:P08729	hgnc symbol:KRT7
CHEBI:75988	SmallMoleculeReference	teniposide	chebi:CHEBI:75988	
KRT5	ProteinReference	K2C5_HUMAN	uniprot knowledgebase:P13647	hgnc symbol:KRT5
CHEBI:15414	SmallMoleculeReference	S-adenosyl-L-methionine	chebi:CHEBI:15414	
KRT9	ProteinReference	K1C9_HUMAN	uniprot knowledgebase:P35527	hgnc symbol:KRT9
MAPK8IP1	ProteinReference	JIP1_HUMAN	uniprot knowledgebase:Q9UQF2	hgnc symbol:MAPK8IP1
CHEBI:15422	SmallMoleculeReference	ATP	drugbank:DB00171	
CHEBI:36386	SmallMoleculeReference	dichloroacetic acid	chebi:CHEBI:36386	
POR	ProteinReference	NCPR_HUMAN	uniprot knowledgebase:P16435	hgnc symbol:POR
AZGP1	ProteinReference	ZA2G_HUMAN	uniprot knowledgebase:P25311	hgnc symbol:AZGP1
CHEBI:16755	SmallMoleculeReference	chenodeoxycholic acid	chebi:CHEBI:16755	
CHEBI:6942	SmallMoleculeReference	minoxidil	chebi:CHEBI:6942	
KARS	ProteinReference	SYK_HUMAN	uniprot knowledgebase:Q15046	hgnc symbol:KARS
CHEBI:35056	SmallMoleculeReference	adenosine 5'-[alpha,beta-methylene]triphosphate	chebi:CHEBI:35056	
CHEBI:5613	SmallMoleculeReference	haloperidol	chebi:CHEBI:5613	
CHEBI:16750	SmallMoleculeReference	guanosine	chebi:CHEBI:16750	
CHEBI:5615	SmallMoleculeReference	halothane	chebi:CHEBI:5615	
SUCLG2	ProteinReference	SUCB2_HUMAN	uniprot knowledgebase:Q96I99	hgnc symbol:SUCLG2
SUCLG1	ProteinReference	SUCA_HUMAN	uniprot knowledgebase:P53597	hgnc symbol:SUCLG1
SIK1	ProteinReference	SIK1_HUMAN	uniprot knowledgebase:P57059	hgnc symbol:SIK1
CHEBI:50694	SmallMoleculeReference	Minocycline	drugbank:DB01017	
CHEBI:50693	SmallMoleculeReference	Milrinone	drugbank:DB00235	
CHEBI:50692	SmallMoleculeReference	mifepristone	chebi:CHEBI:50692	
CHEBI:2569	SmallMoleculeReference	alfentanil	chebi:CHEBI:2569	
CHEBI:2567	SmallMoleculeReference	Alendronic acid	drugbank:DB00630	
CHEBI:15407	SmallMoleculeReference	(-)-ephedrine	chebi:CHEBI:15407	
CHEBI:3897	SmallMoleculeReference	Cortisone acetate	chebi:CHEBI:3897	
CHEBI:15409	SmallMoleculeReference	(-)-menthol	chebi:CHEBI:15409	
CHEBI:3892	SmallMoleculeReference	corticotropin	chebi:CHEBI:3892	
CHEBI:35064	SmallMoleculeReference	alpha-Zearalanol	chebi:CHEBI:35064	
CHEBI:16742	SmallMoleculeReference	orotic acid	chebi:CHEBI:16742	
UGCG	ProteinReference	CEGT_HUMAN	uniprot knowledgebase:Q16739	hgnc symbol:UGCG
CHEBI:41733	SmallMoleculeReference	2-hydroxy-5-nitrophenyl hydrogen sulfate	chebi:CHEBI:41733	
CHEBI:6931	SmallMoleculeReference	Midazolam	drugbank:DB00683	
CHEBI:6933	SmallMoleculeReference	Midodrine	drugbank:DB00211	
CHEBI:5603	SmallMoleculeReference	Halazepam	chebi:CHEBI:5603	
CHEBI:6935	SmallMoleculeReference	Miglitol	chebi:CHEBI:6935	
CHEBI:91198	SmallMoleculeReference	4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline	drugbank:DB03921	
TRPM7	ProteinReference	TRPM7_HUMAN	uniprot knowledgebase:Q96QT4	hgnc symbol:TRPM7
TRPM8	ProteinReference	TRPM8_HUMAN	uniprot knowledgebase:Q7Z2W7	hgnc symbol:TRPM8
SPTBN1	ProteinReference	SPTB2_HUMAN	uniprot knowledgebase:Q01082	hgnc symbol:SPTBN1
CHEBI:25681	SmallMoleculeReference	Omega-3 fatty acids	drugbank:DB11133	
PYCR1	ProteinReference	P5CR1_HUMAN	uniprot knowledgebase:P32322	hgnc symbol:PYCR1
PYCR2	ProteinReference	P5CR2_HUMAN	uniprot knowledgebase:Q96C36	hgnc symbol:PYCR2
PYCR3	ProteinReference	P5CR3_HUMAN	uniprot knowledgebase:Q53H96	hgnc symbol:PYCR3
CHEBI:40413	SmallMoleculeReference	5-[(4-nitrobenzyl)(phosphonomethyl)amino]valeric acid	chebi:CHEBI:40413	
HAL	ProteinReference	HUTH_HUMAN	uniprot knowledgebase:P42357	hgnc symbol:HAL
CHEBI:6920	SmallMoleculeReference	Mibefradil	chebi:CHEBI:6920	
FUBP1	ProteinReference	FUBP1_HUMAN	uniprot knowledgebase:Q96AE4	hgnc symbol:FUBP1
TOP2A	ProteinReference	TOP2A_HUMAN	uniprot knowledgebase:P11388	hgnc symbol:TOP2A
TOP2B	ProteinReference	TOP2B_HUMAN	uniprot knowledgebase:Q02880	hgnc symbol:TOP2B
CHEBI:28787	SmallMoleculeReference	nitroglycerin	chebi:CHEBI:28787	
CHEBI:28783	SmallMoleculeReference	zinc protoporphyrin	chebi:CHEBI:28783	
CHEBI:49644	SmallMoleculeReference	p-hydroxymercuribenzoic acid	chebi:CHEBI:49644	
HBB	ProteinReference	HBB_HUMAN	uniprot knowledgebase:P68871	hgnc symbol:HBB
GABRR3	ProteinReference	GBRR3_HUMAN	uniprot knowledgebase:A8MPY1	hgnc symbol:GABRR3
SLC22A12	ProteinReference	S22AC_HUMAN	uniprot knowledgebase:Q96S37	hgnc symbol:SLC22A12
GABRR2	ProteinReference	GBRR2_HUMAN	uniprot knowledgebase:P28476	hgnc symbol:GABRR2
GABRR1	ProteinReference	GBRR1_HUMAN	uniprot knowledgebase:P24046	hgnc symbol:GABRR1
CHEBI:6997	SmallMoleculeReference	moricizine	chebi:CHEBI:6997	
CHEBI:125482	SmallMoleculeReference	2-acetyloxybenzoic acid [3-(nitrooxymethyl)phenyl] ester	chebi:CHEBI:125482	
HRAS	ProteinReference	RASH_HUMAN	uniprot knowledgebase:P01112	hgnc symbol:HRAS
SLC22A11	ProteinReference	S22AB_HUMAN	uniprot knowledgebase:Q9NSA0	hgnc symbol:SLC22A11
RAB8B	ProteinReference	RAB8B_HUMAN	uniprot knowledgebase:Q92930	hgnc symbol:RAB8B
CHEBI:28775	SmallMoleculeReference	hesperidin	chebi:CHEBI:28775	
CBR1	ProteinReference	CBR1_HUMAN	uniprot knowledgebase:P16152	hgnc symbol:CBR1
CHEBI:27446	SmallMoleculeReference	Phenoxymethylpenicillin	drugbank:DB00417	
TUBB	ProteinReference	TBB5_HUMAN	uniprot knowledgebase:P07437	hgnc symbol:TUBB
BHMT2	ProteinReference	BHMT2_HUMAN	uniprot knowledgebase:Q9H2M3	hgnc symbol:BHMT2
GPBAR1	ProteinReference	GPBAR_HUMAN	uniprot knowledgebase:Q8TDU6	hgnc symbol:GPBAR1
RENBP	ProteinReference	RENBP_HUMAN	uniprot knowledgebase:P51606	hgnc symbol:RENBP
CHEBI:3002	SmallMoleculeReference	Beclomethasone dipropionate	drugbank:DB00394	
CHEBI:251412	SmallMoleculeReference	adinazolam	chebi:CHEBI:251412	
CHEBI:16796	SmallMoleculeReference	melatonin	chebi:CHEBI:16796	
HCK	ProteinReference	HCK_HUMAN	uniprot knowledgebase:P08631	hgnc symbol:HCK
UGDH	ProteinReference	UGDH_HUMAN	uniprot knowledgebase:O60701	hgnc symbol:UGDH
ALDH5A1	ProteinReference	SSDH_HUMAN	uniprot knowledgebase:P51649	hgnc symbol:ALDH5A1
HNRNPH1	ProteinReference	HNRH1_HUMAN	uniprot knowledgebase:P31943	hgnc symbol:HNRNPH1
CHEBI:251408	SmallMoleculeReference	Edrophonium	drugbank:DB01010	
CHEBI:16792	SmallMoleculeReference	oxidized Photinus luciferin	chebi:CHEBI:16792	
CHEBI:16794	SmallMoleculeReference	Scopolamine	drugbank:DB00747	
TLR9	ProteinReference	TLR9_HUMAN	uniprot knowledgebase:Q9NR96	hgnc symbol:TLR9
TLR8	ProteinReference	TLR8_HUMAN	uniprot knowledgebase:Q9NR97	hgnc symbol:TLR8
TLR7	ProteinReference	TLR7_HUMAN	uniprot knowledgebase:Q9NYK1	hgnc symbol:TLR7
HNRNPH3	ProteinReference	HNRH3_HUMAN	uniprot knowledgebase:P31942	hgnc symbol:HNRNPH3
TLR4	ProteinReference	TLR4_HUMAN	uniprot knowledgebase:O00206	hgnc symbol:TLR4
RAB7A	ProteinReference	RAB7A_HUMAN	uniprot knowledgebase:P51149	hgnc symbol:RAB7A
GUCY2C	ProteinReference	GUC2C_HUMAN	uniprot knowledgebase:P25092	hgnc symbol:GUCY2C
PTGER4	ProteinReference	PE2R4_HUMAN	uniprot knowledgebase:P35408	hgnc symbol:PTGER4
C1QB	ProteinReference	C1QB_HUMAN	uniprot knowledgebase:P02746	hgnc symbol:C1QB
CSTB	ProteinReference	CYTB_HUMAN	uniprot knowledgebase:P04080	hgnc symbol:CSTB
CHEBI:49662	SmallMoleculeReference	indometacin	chebi:CHEBI:49662	
CHEBI:27436	SmallMoleculeReference	methyltestosterone	chebi:CHEBI:27436	
ADH1C	ProteinReference	ADH1G_HUMAN	uniprot knowledgebase:P00326	hgnc symbol:ADH1C
ADH1B	ProteinReference	ADH1B_HUMAN	uniprot knowledgebase:P00325	hgnc symbol:ADH1B
PTGER1	ProteinReference	PE2R1_HUMAN	uniprot knowledgebase:P34995	hgnc symbol:PTGER1
PTH	ProteinReference	PTHY_HUMAN	uniprot knowledgebase:P01270	hgnc symbol:PTH
ADH1A	ProteinReference	ADH1A_HUMAN	uniprot knowledgebase:P07327	hgnc symbol:ADH1A
HDC	ProteinReference	DCHS_HUMAN	uniprot knowledgebase:P19113	hgnc symbol:HDC
PTGER2	ProteinReference	PE2R2_HUMAN	uniprot knowledgebase:P43116	hgnc symbol:PTGER2
CHEBI:27432	SmallMoleculeReference	alpha-linolenic acid	chebi:CHEBI:27432	
PTGER3	ProteinReference	PE2R3_HUMAN	uniprot knowledgebase:P43115	hgnc symbol:PTGER3
CHEBI:4305	SmallMoleculeReference	dacarbazine	chebi:CHEBI:4305	
CHEBI:83531	SmallMoleculeReference	moclobemide	chebi:CHEBI:83531	
PTS	ProteinReference	PTPS_HUMAN	uniprot knowledgebase:Q03393	hgnc symbol:PTS
CHEBI:50659	SmallMoleculeReference	dronedarone	chebi:CHEBI:50659	
CHEBI:6970	SmallMoleculeReference	Mometasone	drugbank:DB00764	
NT5E	ProteinReference	5NTD_HUMAN	uniprot knowledgebase:P21589	hgnc symbol:NT5E
CHEBI:16783	SmallMoleculeReference	1D-myo-inositol 1,3,4,5-tetrakisphosphate	chebi:CHEBI:16783	
NT5M	ProteinReference	NT5M_HUMAN	uniprot knowledgebase:Q9NPB1	hgnc symbol:NT5M
CHEBI:49659	SmallMoleculeReference	mercury diiodide	chebi:CHEBI:49659	
GABRE	ProteinReference	GBRE_HUMAN	uniprot knowledgebase:P78334	hgnc symbol:GABRE
CHEBI:28757	SmallMoleculeReference	fructose	chebi:CHEBI:28757	
GABRD	ProteinReference	GBRD_HUMAN	uniprot knowledgebase:O14764	hgnc symbol:GABRD
GABRQ	ProteinReference	GBRT_HUMAN	uniprot knowledgebase:Q9UN88	hgnc symbol:GABRQ
GABRP	ProteinReference	GBRP_HUMAN	uniprot knowledgebase:O00591	hgnc symbol:GABRP
IFNB1	ProteinReference	IFNB_HUMAN	uniprot knowledgebase:P01574	hgnc symbol:IFNB1
PTGES3	ProteinReference	TEBP_HUMAN	uniprot knowledgebase:Q15185	hgnc symbol:PTGES3
CHEBI:4317	SmallMoleculeReference	Dantrolene	drugbank:DB01219	
CHEBI:4315	SmallMoleculeReference	danazol	chebi:CHEBI:4315	
CHEBI:75922	SmallMoleculeReference	nepafenac	chebi:CHEBI:75922	
RAB11A	ProteinReference	RB11A_HUMAN	uniprot knowledgebase:P62491	hgnc symbol:RAB11A
CHEBI:50648	SmallMoleculeReference	9-cis-retinoic acid	chebi:CHEBI:50648	
CHEBI:6960	SmallMoleculeReference	Moexipril	chebi:CHEBI:6960	
CHEBI:6965	SmallMoleculeReference	Molindone	chebi:CHEBI:6965	
ATP5PO	ProteinReference	ATPO_HUMAN	uniprot knowledgebase:P48047	hgnc symbol:ATP5PO
RAB9A	ProteinReference	RAB9A_HUMAN	uniprot knowledgebase:P51151	hgnc symbol:RAB9A
CHEBI:49668	SmallMoleculeReference	gefitinib	chebi:CHEBI:49668	
CHEBI:48339	SmallMoleculeReference	Ketoconazole	drugbank:DB01026	
CHEBI:28748	SmallMoleculeReference	doxorubicin	chebi:CHEBI:28748	
C1QC	ProteinReference	C1QC_HUMAN	uniprot knowledgebase:P02747	hgnc symbol:C1QC
FCN3	ProteinReference	FCN3_HUMAN	uniprot knowledgebase:O75636	hgnc symbol:FCN3
TPSB2	ProteinReference	TRYB2_HUMAN	uniprot knowledgebase:P20231	hgnc symbol:TPSB2
CHEBI:9141	SmallMoleculeReference	Silver	drugbank:DB12965	
PVR	ProteinReference	PVR_HUMAN	uniprot knowledgebase:P15151	hgnc symbol:PVR
CHEBI:31515	SmallMoleculeReference	domperidone	chebi:CHEBI:31515	
HOXA10	ProteinReference	HXA10_HUMAN	uniprot knowledgebase:P31260	hgnc symbol:HOXA10
CHEBI:39485	SmallMoleculeReference	fkb-001	chebi:CHEBI:39485	
NARS2	ProteinReference	SYNM_HUMAN	uniprot knowledgebase:Q96I59	hgnc symbol:NARS2
CHEBI:135652	SmallMoleculeReference	Flunarizine	drugbank:DB04841	
CHEBI:17211	SmallMoleculeReference	geranyl diphosphate	chebi:CHEBI:17211	
CHEBI:90721	SmallMoleculeReference	N-[3-(aminomethyl)benzyl]acetamidine	chebi:CHEBI:90721	
CHEBI:44828	SmallMoleculeReference	4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid	chebi:CHEBI:44828	
HADH	ProteinReference	HCDH_HUMAN	uniprot knowledgebase:Q16836	hgnc symbol:HADH
CHEBI:39484	SmallMoleculeReference	(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide	chebi:CHEBI:39484	
CHRNB2	ProteinReference	ACHB2_HUMAN	uniprot knowledgebase:P17787	hgnc symbol:CHRNB2
CHRNB1	ProteinReference	ACHB_HUMAN	uniprot knowledgebase:P11230	hgnc symbol:CHRNB1
CHEBI:53776	SmallMoleculeReference	Alclometasone	drugbank:DB00240	
GUCY1A2	ProteinReference	GCYA2_HUMAN	uniprot knowledgebase:P33402	hgnc symbol:GUCY1A2
CHEBI:31524	SmallMoleculeReference	droxidopa	chebi:CHEBI:31524	
CHRNB4	ProteinReference	ACHB4_HUMAN	uniprot knowledgebase:P30926	hgnc symbol:CHRNB4
PHYH	ProteinReference	PAHX_HUMAN	uniprot knowledgebase:O14832	hgnc symbol:PHYH
CHRNB3	ProteinReference	ACHB3_HUMAN	uniprot knowledgebase:Q05901	hgnc symbol:CHRNB3
CHEBI:53778	SmallMoleculeReference	Almitrine	drugbank:DB01430	
HGF	ProteinReference	HGF_HUMAN	uniprot knowledgebase:P14210	hgnc symbol:HGF
CHEBI:53773	SmallMoleculeReference	3'''-O-acetyldigitoxin	chebi:CHEBI:53773	
CHEBI:9130	SmallMoleculeReference	sevoflurane	chebi:CHEBI:9130	
ALG11	ProteinReference	ALG11_HUMAN	uniprot knowledgebase:Q2TAA5	hgnc symbol:ALG11
CHEBI:31529	SmallMoleculeReference	ecgonine methyl ester	chebi:CHEBI:31529	
CHEBI:9137	SmallMoleculeReference	sibutramine	chebi:CHEBI:9137	
CHEBI:31527	SmallMoleculeReference	dydrogesterone	chebi:CHEBI:31527	
CHEBI:60072	SmallMoleculeReference	erythrityl tetranitrate	chebi:CHEBI:60072	
TUFM	ProteinReference	EFTU_HUMAN	uniprot knowledgebase:P49411	hgnc symbol:TUFM
CHEBI:40477	SmallMoleculeReference	L-arginine amide(1+)	chebi:CHEBI:40477	
CHEBI:135642	SmallMoleculeReference	cinitapride	chebi:CHEBI:135642	
CHEBI:9139	SmallMoleculeReference	sildenafil	chebi:CHEBI:9139	
CHEBI:61397	SmallMoleculeReference	neratinib	chebi:CHEBI:61397	
CHEBI:17203	SmallMoleculeReference	L-proline	chebi:CHEBI:17203	
HGS	ProteinReference	HGS_HUMAN	uniprot knowledgebase:O14964	hgnc symbol:HGS
CHEBI:17202	SmallMoleculeReference	IMP	chebi:CHEBI:17202	
CHEBI:61399	SmallMoleculeReference	canertinib	chebi:CHEBI:61399	
CHEBI:17200	SmallMoleculeReference	UDP-alpha-D-glucuronic acid	chebi:CHEBI:17200	
PNLIP	ProteinReference	LIPP_HUMAN	uniprot knowledgebase:P16233	hgnc symbol:PNLIP
CHRNA1	ProteinReference	ACHA_HUMAN	uniprot knowledgebase:P02708	hgnc symbol:CHRNA1
CHEBI:27478	SmallMoleculeReference	deserpidine	chebi:CHEBI:27478	
IDI1	ProteinReference	IDI1_HUMAN	uniprot knowledgebase:Q13907	hgnc symbol:IDI1
CHRNA3	ProteinReference	ACHA3_HUMAN	uniprot knowledgebase:P32297	hgnc symbol:CHRNA3
CHRNA2	ProteinReference	ACHA2_HUMAN	uniprot knowledgebase:Q15822	hgnc symbol:CHRNA2
CHRNA5	ProteinReference	ACHA5_HUMAN	uniprot knowledgebase:P30532	hgnc symbol:CHRNA5
CHRNA4	ProteinReference	ACHA4_HUMAN	uniprot knowledgebase:P43681	hgnc symbol:CHRNA4
CHRNA7	ProteinReference	ACHA7_HUMAN	uniprot knowledgebase:P36544	hgnc symbol:CHRNA7
CHEBI:77733	SmallMoleculeReference	Verapamil	drugbank:DB00661	
CHRNA6	ProteinReference	ACHA6_HUMAN	uniprot knowledgebase:Q15825	hgnc symbol:CHRNA6
CHEBI:77734	SmallMoleculeReference	dexverapamil	chebi:CHEBI:77734	
CHRNA9	ProteinReference	ACHA9_HUMAN	uniprot knowledgebase:Q9UGM1	hgnc symbol:CHRNA9
CHEBI:27470	SmallMoleculeReference	folic acid	chebi:CHEBI:27470	
CHEBI:9122	SmallMoleculeReference	sertindole	chebi:CHEBI:9122	
CHEBI:9123	SmallMoleculeReference	Sertraline	drugbank:DB01104	
HRH1	ProteinReference	HRH1_HUMAN	uniprot knowledgebase:P35367	hgnc symbol:HRH1
HRH3	ProteinReference	HRH3_HUMAN	uniprot knowledgebase:Q9Y5N1	hgnc symbol:HRH3
CHEBI:44842	SmallMoleculeReference	triglyme	chebi:CHEBI:44842	
HRH2	ProteinReference	HRH2_HUMAN	uniprot knowledgebase:P25021	hgnc symbol:HRH2
CHEBI:135673	SmallMoleculeReference	rupatadine	chebi:CHEBI:135673	
CHEBI:133013	SmallMoleculeReference	brivaracetam	chebi:CHEBI:133013	
HRH4	ProteinReference	HRH4_HUMAN	uniprot knowledgebase:Q9H3N8	hgnc symbol:HRH4
CHEBI:133017	SmallMoleculeReference	pimavanserin	chebi:CHEBI:133017	
CHEBI:135679	SmallMoleculeReference	Levocabastine	drugbank:DB01106	
ATP5MG	ProteinReference	ATP5L_HUMAN	uniprot knowledgebase:O75964	hgnc symbol:ATP5MG
ATP5ME	ProteinReference	ATP5I_HUMAN	uniprot knowledgebase:P56385	hgnc symbol:ATP5ME
CHEBI:28797	SmallMoleculeReference	Alpha-Aminobutyric Acid	drugbank:DB04454	
CHEBI:31547	SmallMoleculeReference	eplerenone	chebi:CHEBI:31547	
CBX5	ProteinReference	CBX5_HUMAN	uniprot knowledgebase:P45973	hgnc symbol:CBX5
CHEBI:51137	SmallMoleculeReference	Mianserin	drugbank:DB06148	
CHEBI:28794	SmallMoleculeReference	coumarin	chebi:CHEBI:28794	
IDH1	ProteinReference	IDHC_HUMAN	uniprot knowledgebase:O75874	hgnc symbol:IDH1
CHEBI:53796	SmallMoleculeReference	(S)-amlodipine	chebi:CHEBI:53796	
